ENTPID,ITEMID,ITEMLL,FRNID,FRNLL,RAYID,CIRCUITLL,MNFID,LOCID,SUM(NBPRISEPREP)
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,21,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,298,1
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,1188,1
970,7627241,LOT240 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,1196,1
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,822,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,183,2
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,190,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,166,2
970,7627799,PLAID DOUDOU CORAL   550,12449,MPX IMPORT,50,BLANP 15/12,16422,189,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,909,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,43,1
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,877,1
970,7627799,PLAID DOUDOU CORAL   550,12449,MPX IMPORT,50,BLANP 15/12,16422,958,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,809,1
970,4000139,PRISUNIC ET LE DESIGN,6047,DNL DISTRIBUTION /INTERFORUM,53,BLANP 15/12,16223,2757,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,60,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,158,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,762,3
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1353,2
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1399,1
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1231,2
970,7627089,DRAP DE BAIN UNI     651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,155,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,113,2
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2893,3
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,805,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,838,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,13,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,170,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1598,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1026,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,753,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1347,2
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1347,1
970,7627071,SERVIETTE UNI        851,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1571,1
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,43,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,58,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,965,2
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1261,2
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2192,3
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,7,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1347,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,179,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,752,2
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1795,2
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1399,2
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2472,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1285,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,789,1
970,7627096,MAXI DB UNI          700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,18,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1900,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,817,1
970,7627047,2 GANTS UNIS         590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,158,1
970,7633468,POKE BALL PACK       M00,15172,MATTEL FRANCE SA,55,BLANP 15/12,16151,1886,1
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,236,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1504,1
970,5200366,50ASS.BLANCHE 18CM CARTON MPX,103869,CO.DI.MA SARL,68,BLANP 15/12,16356,29,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,847,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1261,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,184,1
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,758,1
970,7633468,POKE BALL PACK       M00,15172,MATTEL FRANCE SA,55,BLANP 15/12,16151,3,1
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,799,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,1248,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,810,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1355,1
970,7627959,COUETTE POIS 240     600,110629,ABEIL SAS,50,BLANP 15/12,16422,770,1
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,694,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,4,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,807,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,752,3
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,320,3
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,238,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,144,1
970,7629209,DH 90 UNI            691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,179,1
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,177,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1640,1
970,7627009,TORCH COT SLUB RAYE  ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,1504,1
970,7627241,LOT240 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,778,1
970,7627009,TORCH COT SLUB RAYE  ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,1829,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,56,1
970,7629193,DP UNI               551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,884,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,900,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,1429,1
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,1829,1
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,900,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1248,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,810,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1795,1
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,888,1
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,756,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,465,1
970,7627165,2GANTS LITEAU PLISSE 650,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,1907,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,187,1
970,7627049,2 GANTS UNIS         651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1571,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1890,2
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1827,2
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,169,1
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,143,2
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,3,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,18,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1158,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1231,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,820,1
970,7627009,TORCH COT SLUB RAYE  ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,790,1
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1360,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,807,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,186,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,801,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,2884,1
970,7629206,DH 90 UNI            551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1158,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,314,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,143,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,1907,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,877,1
970,7627238,LOT140 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,1907,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1146,1
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1261,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,772,3
970,7627096,MAXI DB UNI          700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,162,1
970,7627015,ESSUIE MAIN NA       ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,240,1
970,7627186,LOT240 CODY TERRAC   190,12449,MPX IMPORT,50,BLANP 15/12,16422,1355,1
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,802,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,902,1
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,778,1
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,145,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1829,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,782,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1788,1
970,5120038,GANTS 0 TWIST BLANC  B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1301,1
970,5200366,50ASS.BLANCHE 18CM CARTON MPX,103869,CO.DI.MA SARL,68,BLANP 15/12,16356,200,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,839,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1301,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,1147,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,213,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,136,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1350,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,463,1
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,875,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,174,1
970,7629189,HC 260 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,879,1
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,21,3
970,7627241,LOT240 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,1828,1
970,7627241,LOT240 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,814,1
970,7627794,PLAID DOUDOU CORAL   701,12449,MPX IMPORT,50,BLANP 15/12,16422,1565,1
970,7627148,2GANTS LITEAU CHAIN  810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,136,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,14,2
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1326,3
970,7627241,LOT240 PALMI PRUSSIE 551,12449,MPX IMPORT,50,BLANP 15/12,16422,184,1
970,7627009,TORCH COT SLUB RAYE  ASSORTI,12449,MPX IMPORT,50,BLANP 15/12,16422,664,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,398,1
970,7629189,HC 260 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,382,1
970,7629193,DP UNI               551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,7,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1645,1
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,48,4
970,6261508,HANDYB 80%R LIEN ULTRARESIST 3,1689,MELITTA-FRANCE SAS,67,BLANP 15/12,16418,770,1
970,4000139,PRISUNIC ET LE DESIGN,6047,DNL DISTRIBUTION /INTERFORUM,53,BLANP 15/12,16223,816,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1202,2
970,7627065,SERVIETTE INV UNI    651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1360,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,1504,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,965,2
970,7627087,DRAP DE BAIN UNI     590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,825,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,892,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1645,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,4,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1795,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,756,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1900,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,2884,1
970,7629183,HC 240 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1301,1
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,398,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1889,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,136,2
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,3,1
970,7627089,DRAP DE BAIN UNI     651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,803,1
970,7627797,PLAID DOUDOU CORAL   690,12449,MPX IMPORT,50,BLANP 15/12,16422,158,1
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,169,1
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2843,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1516,1
970,7627096,MAXI DB UNI          700,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1645,1
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,238,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,820,1
970,7629164,TAIE RECT UNIE       552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2884,1
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1598,1
970,7627114,LOT SERV ET DB       590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,183,2
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,183,1
970,7629154,TC UNIE              551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2018,1
970,7629172,HC 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1232,1
970,7627962,COUETTE CO MICRO220  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1184,2
970,7629152,TC UNIE              691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1334,2
970,7627160,SERV LITEAU PLISSE   650,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,234,1
970,7627089,DRAP DE BAIN UNI     651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,820,1
970,7627170,DDB LITEAU PLISSE    650,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,1828,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,320,1
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1026,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,817,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,752,2
970,7627102,MAXI DB UNI          590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,756,1
970,7627140,SERV LITEAU CHAIN    810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,754,2
970,7627087,DRAP DE BAIN UNI     590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,263,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,774,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1751,2
970,7627154,DDB LITEAU CHAIN     810,14622,BELFAMA EMPRESA TEXTIL LDA,50,BLANP 15/12,16422,754,2
970,7629221,DH 160 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1571,1
970,7629156,TC UNIE              552,103553,VISTEX LIMITED,50,BLANP 15/12,16544,752,3
970,7629195,DP UNI               691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1285,1
970,7629195,DP UNI               691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,786,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,790,1
970,7627880,COUETTE CO MICRO140  991,110629,ABEIL SAS,50,BLANP 15/12,16422,756,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,825,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,758,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1238,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1751,1
970,7629178,HC 240 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,194,1
970,7627047,2 GANTS UNIS         590,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,263,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,1640,1
970,4000139,PRISUNIC ET LE DESIGN,6047,DNL DISTRIBUTION /INTERFORUM,53,BLANP 15/12,16223,353,2
970,5121475,COUETTE ANTHRAC 220  990,110629,ABEIL SAS,50,BLANP 15/12,16422,846,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,369,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1889,1
970,5120055,SERV 0 TWIST BLANC   B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,813,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,758,1
970,5120913,DB 0 TWIST BLANC     B00,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,238,1
970,5200366,50ASS.BLANCHE 18CM CARTON MPX,103869,CO.DI.MA SARL,68,BLANP 15/12,16356,1400,1
970,7633468,POKE BALL PACK       M00,15172,MATTEL FRANCE SA,55,BLANP 15/12,16151,143,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,827,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,853,1
970,7627112,LOT SERV ET DB       650,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,847,2
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,802,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2843,1
970,7629214,DH 140 UNI           551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,817,2
970,7629226,DH 160 UNI           691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2018,1
970,7629218,DH 140 UNI           692,103553,VISTEX LIMITED,50,BLANP 15/12,16544,1886,1
970,7627877,COUETTE CO MICRO140  691,110629,ABEIL SAS,50,BLANP 15/12,16422,298,1
970,7629160,TAIE RECT UNIE       691,103553,VISTEX LIMITED,50,BLANP 15/12,16544,2472,1
970,7628314,COUETTE 140  MICRO   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,256,2
970,7627137,DDB LITEAU HILO      810,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,1147,2
970,7628317,COUETTE MICRO 400G   B00,110629,ABEIL SAS,50,BLANP 15/12,16422,802,1
970,7627162,2GANTS LITEAU PLISSE 701,103030,"FELPINTER INDUSTRIAS TEXTEIS,SA",50,BLANP 15/12,16422,1571,1
970,7627104,MAXI DB UNI          651,15933,VILLAFELPOS-COMERCIO IND.TEXTIL SA,50,BLANP 15/12,16422,802,1
970,7629273,TT UNI               551,103553,VISTEX LIMITED,50,BLANP 15/12,16544,21,1
